date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:34	21495/21495	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202020%2015:37:59%20GMT	https://s3.glbimg.com/v1/AUTH_da787d4f4e8d46e3ad76d5fa568fe786/globo-ab/3.0/globo-ab.min.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_da787d4f4e8d46e3ad76d5fa568fe786/globo-ab/3.0/globo-ab.min.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-2a-imagem-inedita-da-rainha-e-divulgada-na-vespera-do-funeral.ghtml)
18:07:36	10/10	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Sep%202022%2021:07:36%20GMT	http://tags.globo.com/utag/globo/g1/prod/getTailLocalStorageData();var	C:/Meus%20Sites/wdadadad/tags.globo.com/utag/globo/g1/prod/getTailLocalStorageData();var.2f.delayed	(from http://tags.globo.com/utag/globo/g1/prod/utag.js)
18:07:37	10/10	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Sep%202022%2021:07:37%20GMT	http://tags.globo.com/utag/globo/g1/prod/JSON.parse(localStorage.getItem(PERMUTIVE_SEGMENTS_KEY));return	C:/Meus%20Sites/wdadadad/tags.globo.com/utag/globo/g1/prod/JSON.parse(localStorage.getItem(PERMUTIVE_SEGMENTS_KEY));return	(from http://tags.globo.com/utag/globo/g1/prod/utag.js)
18:07:38	4295/4295	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Jun%202022%2019:54:24%20GMT	http://s3.glbimg.com/cdn/libs/publicidade/1.2.2/publicidade.css	C:/Meus%20Sites/wdadadad/s3.glbimg.com/cdn/libs/publicidade/1.2.2/publicidade.css	(from http://tags.globo.com/utag/globo/g1/prod/utag.js)
18:07:39	10/10	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Sep%202022%2021:07:39%20GMT	http://tags.globo.com/utag/globo/g1/prod/'+a.src+'	C:/Meus%20Sites/wdadadad/tags.globo.com/utag/globo/g1/prod/'+a.32.delayed	(from http://tags.globo.com/utag/globo/g1/prod/utag.js)
18:07:40	1429/1429	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Feb%202020%2021:09:12%20GMT	http://s3.glbimg.com/cdn/libs/tapume/0.1.0/tapume.css	C:/Meus%20Sites/wdadadad/s3.glbimg.com/cdn/libs/tapume/0.1.0/tapume.css	(from http://tags.globo.com/utag/globo/g1/prod/utag.js)
18:07:41	434056/434056	---M-Z	200	added ('OK')	text/javascript	etag:7988f06acbe3aa97733f1e3393ea12b9	https://s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/d5282349962e848e3f13e282c95880d7.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/d5282349962e848e3f13e282c95880d7.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-2a-imagem-inedita-da-rainha-e-divulgada-na-vespera-do-funeral.ghtml)
18:07:45	168125/168125	---M--	200	added ('OK')	image/jpeg	etag:3b079df7a9f01ca360ffd4232d436ee671cfedd4	https://s01.video.glbimg.com/x720/10947852.jpg	C:/Meus%20Sites/wdadadad/s01.video.glbimg.com/x720/10947852_x720.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:45	19167/19167	---M--	200	added ('OK')	image/jpeg	etag:b434bd5664b2101c8ec2e7bafbdd76a3c1c56acc	https://s02.video.glbimg.com/x240/10947177.jpg	C:/Meus%20Sites/wdadadad/s02.video.glbimg.com/x240/10947177_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:45	166161/166161	---M--	200	added ('OK')	image/jpeg	etag:%2288f1e64c53271227acec33c6fa5d858c355ed74a%22	https://s2.glbimg.com/JqhuoR3T7zoNkSnhuI0B9v2gRy4=/0x0:5500x3661/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/g/5PkZO3Tz2W3EZ0VyFLgw/2022-09-19t115733z-742513476-rc2bkw9i0rfh-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/JqhuoR3T7zoNkSnhuI0B9v2gRy4=/0x0_5500x3661/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/g/5PkZO3Tz2W3EZ0V/2022-09-19t115733z-7425	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:46	1209475/1209475	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:07:45%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/capela-de-sao-jorge-a-ultima-morada-da-rainha-elizabeth-ii.ghtml	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/capela-de-sao-jorge-a-ultima-morada-da-rainha-elizabeth-ii.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:46	160412/160412	---M--	200	added ('OK')	image/jpeg	etag:%22b7c41523e79e330dcc99ea04e4b35136a8bbf2ae%22	https://s2.glbimg.com/WEDY5_iHD1004S6iLsIJPJMHjls=/0x0:5568x3712/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/G/AwDaBmStmUBB5atfjwHA/george-abadia.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/WEDY5_iHD1004S6iLsIJPJMHjls=/0x0_5568x3712/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/G/AwDaBmStmUBB5at/george-abadia.38.delaye	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:47	181040/181040	---M--	200	added ('OK')	image/jpeg	etag:%226c31afc9b8ca39e436d342cff4a281cd311085e7%22	https://s2.glbimg.com/4S23-onQ7ivqiJrUn6XANM3pfAc=/0x0:3744x2496/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/M/BgungAS1Wor3yzfrFxBg/2022-09-19t112622z-568831315-rc2bkw91e833-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/4S23-onQ7ivqiJrUn6XANM3pfAc=/0x0_3744x2496/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/M/BgungAS1Wor3yzf/2022-09-19t112622z-5688	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:47	13193/13193	---M--	200	added ('OK')	image/jpeg	etag:4dc9ea836a82a8186ab1773e9463fcb821c762a8	https://s03.video.glbimg.com/x240/10947190.jpg	C:/Meus%20Sites/wdadadad/s03.video.glbimg.com/x240/10947190_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:47	163367/163367	---M--	200	added ('OK')	image/jpeg	etag:%22573e1b5da06b91fe6d4caf9e15944f5dc5974b4f%22	https://s2.glbimg.com/q06-CtwOUJbvRYiLRtJFqEo-g2g=/0x0:4409x2790/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/d/apA2BFQs6JdR7B32T7bg/2022-09-19t115429z-1695627411-up1ei9j0x2r4z-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/q06-CtwOUJbvRYiLRtJFqEo-g2g=/0x0_4409x2790/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/d/apA2BFQs6JdR7B3/2022-09-19t115429z-1695	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:48	1285179/1285179	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:07:46%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/funeral-rainha-elizabeth-ii-biden-lideres.ghtml	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/funeral-rainha-elizabeth-ii-biden-lideres.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:48	289416/289416	---M--	200	added ('OK')	image/jpeg	etag:%22fe65715a2e6c6c454adda19ea0abf1da8538b7b6%22	https://s2.glbimg.com/Yr88hJQCXeTyo8XtWetOuIv3uUU=/0x0:3500x2335/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/v/sYMNrzRLWqOVBAr9qzBA/ap22262536810479-1-.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Yr88hJQCXeTyo8XtWetOuIv3uUU=/0x0_3500x2335/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/v/sYMNrzRLWqOVBAr/ap22262536810479-1-.3c	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:48	200228/200228	---M--	200	added ('OK')	image/jpeg	etag:%222e10aa8370e5c06566d37ad0335e98e3c4ce9ddc%22	https://s2.glbimg.com/9Y_WTDe9Z2LLX5vEBhG8dAwQm7g=/0x0:4006x2670/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/G/5/eR95T8TaC0qsXrhWzsgw/2022-09-19t151945z-1724407471-rc2fkw9rs8ir-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/9Y_WTDe9Z2LLX5vEBhG8dAwQm7g=/0x0_4006x2670/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/G/5/eR95T8TaC0qsXrh/2022-09-19t151945z-1724	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:48	47/47	---M--	200	added ('OK')	text/css	etag:87aa3130957a3775c44164c30ca39e53	https://s3.glbimg.com/v1/AUTH_c5dfc0eef7ee40d68bdd0993be881440/coral-custom-style/style.css	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_c5dfc0eef7ee40d68bdd0993be881440/coral-custom-style/style.css	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:50	3834/3834	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Aug%202021%2014:53:06%20GMT	https://s3.glbimg.com/v1/AUTH_ba8e460c944543468c3c80cb9675751f/web-components/bs-player.bundle.min.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_ba8e460c944543468c3c80cb9675751f/web-components/bs-player.bundle.min.json	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:50	976869/976869	---M--	200	added ('OK')	image/jpeg	etag:%223631ce1dbd8429e2ed673c7e4086bc67002362dd%22	https://s2.glbimg.com/aPONdQrh9Pv1UASXi57uz4RZKb8=/0x0:1200x4990/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/2/v/Gx41hzQEaGGbu4ebgrrg/1409-funeral-rainhavv.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/aPONdQrh9Pv1UASXi57uz4RZKb8=/0x0_1200x4990/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/2/v/Gx41hzQEaGGbu4e/1409-funeral-rainhavv.3	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:50	13920/13920	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2020%20Jun%202022%2018:43:06%20GMT	https://s3.glbimg.com/cdn/libs/clappr-plugins/login-screen/1.2.1/player-plugin-login-screen.min.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/cdn/libs/clappr-plugins/login-screen/1.2.1/player-plugin-login-screen.min.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:50	61988/61988	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2020%20Jun%202022%2018:40:45%20GMT	https://s3.glbimg.com/cdn/libs/clappr-plugins/video-recommendation/v2.2.0/video-recommendation-plugin.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/cdn/libs/clappr-plugins/video-recommendation/v2.2.0/video-recommendation-plugin.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:50	32520/32520	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2028%20Dec%202021%2019:37:25%20GMT	https://s3.glbimg.com/v1/AUTH_05f06ca986b54d6e9c5df94927ccf7fc/libs/clappr-plugins/viewport-play/v1.1.3/viewport-play-plugin.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_05f06ca986b54d6e9c5df94927ccf7fc/libs/clappr-plugins/viewport-play/v1.1.3/viewport-play-plugin.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:51	49122/49122	---M--	200	added ('OK')	text/javascript	etag:%22e09d185cc93f733b%22	https://cdn.ampproject.org/v0/amp-story-player-0.1.js	C:/Meus%20Sites/wdadadad/cdn.ampproject.org/v0/amp-story-player-0.1.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:52	512857/512857	---M-Z	200	added ('OK')	text/javascript	etag:709f76fc6e26e3484f3dc7f0c216d1f6	https://s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/0bee159f6ccb812d64a7951b90703ee4.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/0bee159f6ccb812d64a7951b90703ee4.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/funeral-da-rainha-elizabeth-ii.ghtml)
18:07:53	139250/139250	---M--	200	added ('OK')	image/jpeg	etag:%2296189a287f5511f85ce5968d3fcb6ffcaaaaac8c%22	https://s2.glbimg.com/OGODv6prysJE6QRHSlb5eJ6WhFk=/0x0:3225x1982/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/n/AT3MLhTDAKSX8F0Bq80w/2022-09-19t152657z-1827138245-rc2rjw9c5msu-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/OGODv6prysJE6QRHSlb5eJ6WhFk=/0x0_3225x1982/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/n/AT3MLhTDAKSX8F/2022-09-19t152657z-1827	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:53	148793/148793	---M--	200	added ('OK')	image/jpeg	etag:%22607d826390d229296be814fb745eca9a89005eae%22	https://s2.glbimg.com/x44EgAOS7WB33C0SCMga_rAK03Q=/0x0:4426x2990/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/6/f/mXpz6OQbaaiAt4BTN9ew/2022-09-19t152523z-1670396043-rc2ckw9hk9k9-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/x44EgAOS7WB33C0SCMga_rAK03Q=/0x0_4426x2990/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/6/f/mXpz6OQbaaiAt4/2022-09-19t152523z-1670	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:53	235967/235967	---M--	200	added ('OK')	image/jpeg	etag:%22e031e2d5bcf1bf1143bc18d74f02e493e857c2fd%22	https://s2.glbimg.com/3dKcwdZQK0xaHr7dv2UPHdSE9Os=/0x0:4000x2667/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/t/a/j8ii52THWcvonnyVvHHQ/ap22262558886148.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/3dKcwdZQK0xaHr7dv2UPHdSE9Os=/0x0_4000x2667/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/t/a/j8ii52THWcvonn/ap22262558886148.47.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:56	131239/131239	---M--	200	added ('OK')	image/jpeg	etag:%2234bbe471d08d9862de53a6dfae882fee8b85b2c0%22	https://s2.glbimg.com/q1LY0hryLjkfqyaaOZMwz_RGFo4=/0x0:3500x2442/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/6/z/AzRi10QXuIaBvlM6hGyA/ap22262602201193.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/q1LY0hryLjkfqyaaOZMwz_RGFo4=/0x0_3500x2442/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/6/z/AzRi10QXuIaBvl/ap22262602201193.4a.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:57	176769/176769	---M--	200	added ('OK')	image/jpeg	etag:%229d7a14a35f33ba7fad6c6598ec0493424bbafcef%22	https://s2.glbimg.com/3GQig1nryRehPuyuNe4l3lI1xLI=/0x0:1450x928/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/7/3/rhiCHCRWOPMxY4SlluYA/raia.png	C:/Meus%20Sites/wdadadad/s2.glbimg.com/3GQig1nryRehPuyuNe4l3lI1xLI=/0x0_1450x928/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/7/3/rhiCHCRWOPMxY4SlluYA/raia.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	132355/132355	---M--	200	added ('OK')	image/jpeg	etag:%22ce1bbcc4d6a6fc59166d685103365f814893b6a7%22	https://s2.glbimg.com/vPFqYiJPxCjE6z9TySUKQeUfda0=/0x0:3500x2333/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/Q/lQ7nVmRTWnlqF4lCsqBQ/ap22262571365970.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/vPFqYiJPxCjE6z9TySUKQeUfda0=/0x0_3500x2333/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/Q/lQ7nVmRTWnlqF4/ap22262571365970.4c.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	267102/267102	---M--	200	added ('OK')	image/jpeg	etag:%223f1291d869a4d4fcf9c204083ec500e6ecd7a1fe%22	https://s2.glbimg.com/veuMAueZGHqlCa8uDvtxrJM8mjU=/0x0:2000x1334/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/F/zY7M5rRA2K5AHIRfOj8Q/funeral-rainha-ap22262576063662.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/veuMAueZGHqlCa8uDvtxrJM8mjU=/0x0_2000x1334/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/F/zY7M5rRA2K5AHI/funeral-rainha-ap222625	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	99250/99250	---M--	200	added ('OK')	image/jpeg	etag:%228b52aba21d678adcedbabf5bf52681703b04b3a2%22	https://s2.glbimg.com/M9vtCM1WBakaRsbUWl08Tg4lLAc=/0x0:5472x3648/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/g/Cq1A3cSwGtfbYGDViqsg/ap22262363220454.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/M9vtCM1WBakaRsbUWl08Tg4lLAc=/0x0_5472x3648/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/g/Cq1A3cSwGtfbYG/ap22262363220454.4f.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	168664/168664	---M--	200	added ('OK')	image/jpeg	etag:%22d81a37a6ea0d6e1748122a73743199e1692913d3%22	https://s2.glbimg.com/ZoyBlJ9mJ7SRCCd5Bn9MgO2wi6A=/0x0:2700x1707/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/K/t/d69mPXTYqSjx5oyZ6szQ/ap22262515809389.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/ZoyBlJ9mJ7SRCCd5Bn9MgO2wi6A=/0x0_2700x1707/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/K/t/d69mPXTYqSjx5o/ap22262515809389.4d.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	297145/297145	---M--	200	added ('OK')	image/jpeg	etag:%22d25480837b7401374a7ad9b68942a5b0f5ee94d4%22	https://s2.glbimg.com/qpo789XpyaaTtFmQq_paUgL61nM=/0x0:5844x3895/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/z/tNlGuhSbKuaAdy9eNaQA/2022-09-19t140951z-418604120-rc2dkw9e0wtg-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/qpo789XpyaaTtFmQq_paUgL61nM=/0x0_5844x3895/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/z/tNlGuhSbKuaAdy/2022-09-19t140951z-4186	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	119259/119259	---M--	200	added ('OK')	image/jpeg	etag:%2210e51da034da924d4520bdd29e119738b2171415%22	https://s2.glbimg.com/_0PsQ_w3ozTh02g6uozZndX_u4s=/0x0:5824x3883/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/h/z/wzjPNERFAFxXpRHca6BQ/2022-09-19t141250z-171795094-rc2bkw9uz7z6-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/_0PsQ_w3ozTh02g6uozZndX_u4s=/0x0_5824x3883/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/h/z/wzjPNERFAFxXpR/2022-09-19t141250z-1717	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:07:58	15168/15168	---M--	200	added ('OK')	image/jpeg	etag:1228d01d1223c4c96acae7135bb512648d9c3fb6	https://s01.video.glbimg.com/x240/10948380.jpg	C:/Meus%20Sites/wdadadad/s01.video.glbimg.com/x240/10948380_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/cachorros-e-ponei-de-elizabeth-ii-participam-de-cerimonia-funebre-da-rainha.ghtml)
18:08:00	102642/102642	---M--	200	added ('OK')	image/jpeg	etag:%22a1161ada2f950beee996f7ad1e94b55189855396%22	https://s2.glbimg.com/BtUcgncvsx1FujWvy-DpmmtCKoQ=/0x0:3000x1983/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/3/6/wWg5vJQDuSYhJ5dB1kOQ/funeral-rainha.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/BtUcgncvsx1FujWvy-DpmmtCKoQ=/0x0_3000x1983/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/3/6/wWg5vJQDuSYhJ5/funeral-rainha.52.delay	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:00	132914/132914	---M--	200	added ('OK')	image/jpeg	etag:%220b5b72ee95172dc4fb06137d630badaa78057eaf%22	https://s2.glbimg.com/x0-wGMqfIIk_aFqWuRNDlGD7LJY=/0x0:6000x4000/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/L/Z/pmW6TxR6aQBLeFil9E8g/2022-09-19t152535z-27338534-rc2ckw9gkz9l-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/x0-wGMqfIIk_aFqWuRNDlGD7LJY=/0x0_6000x4000/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/L/Z/pmW6TxR6aQBLeF/2022-09-19t152535z-2733	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
